instance,nodes,edges,density,min_deg,max_deg,components,components_complement,source,algebraic_connectivity,energy,matilda_maxis,matilda_dsatur,lb,ub
g3416.col,100.0,1007.0,0.203434,9.0,87.0,1.0,1.0,matilda,8.9012,1.20784,5.0,4.0,4,4
g3417.col,100.0,1010.0,0.20404,9.0,87.0,1.0,1.0,matilda,8.9131,1.20978,5.0,4.0,4,4
g3418.col,100.0,1006.0,0.203232,9.0,87.0,1.0,1.0,matilda,8.9067,1.20685,5.0,4.0,4,4
g3419.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3420.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3421.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3422.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3423.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3424.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3425.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3426.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3427.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3428.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3429.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3430.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3431.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3432.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.9852,0.88509,2.0,2.0,2,2
g3433.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3434.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3435.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3436.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3437.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3438.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3439.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3440.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3441.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3442.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3443.col,100.0,1820.0,0.367677,21.0,76.0,1.0,1.0,matilda,20.985,0.90407,2.0,2.0,2,2
g3444.col,100.0,1824.0,0.368485,24.0,76.0,1.0,1.0,matilda,23.3837,0.88144,3.0,3.0,3,3
g3445.col,100.0,1822.0,0.368081,21.0,77.0,1.0,1.0,matilda,20.9852,0.9042,3.0,3.0,3,3
g3446.col,100.0,1822.0,0.368081,21.0,77.0,1.0,1.0,matilda,20.9852,0.9042,3.0,3.0,3,3
g3447.col,100.0,1822.0,0.368081,21.0,77.0,1.0,1.0,matilda,20.9852,0.9042,3.0,3.0,3,3
g3448.col,100.0,1823.0,0.368283,23.0,76.0,1.0,1.0,matilda,22.9943,0.87317,2.0,2.0,2,2
g3449.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3450.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3451.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3452.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3453.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3454.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3455.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3456.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3457.col,100.0,1822.0,0.368081,21.0,76.0,1.0,1.0,matilda,20.9852,0.90483,3.0,3.0,3,3
g3458.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.9894,0.8802,2.0,2.0,2,2
g3459.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.9894,0.8802,2.0,2.0,2,2
g3460.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.9894,0.8802,2.0,2.0,2,2
g3461.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.6942,0.89068,3.0,3.0,3,3
g3462.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.6942,0.89068,3.0,3.0,3,3
g3463.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.6942,0.89068,3.0,3.0,3,3
g3464.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.6942,0.89068,3.0,3.0,3,3
g3465.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.6942,0.89068,3.0,3.0,3,3
g3466.col,100.0,1822.0,0.368081,22.0,76.0,1.0,1.0,matilda,21.4472,0.89822,3.0,3.0,3,3
g3467.col,100.0,1823.0,0.368283,23.0,76.0,1.0,1.0,matilda,22.5858,0.88668,3.0,3.0,3,3
g3468.col,100.0,1823.0,0.368283,23.0,76.0,1.0,1.0,matilda,22.5858,0.88668,3.0,3.0,3,3
g3469.col,100.0,2395.0,0.483838,24.0,54.0,1.0,1.0,matilda,23.6741,1.32107,4.0,3.0,3,3
g3470.col,100.0,2395.0,0.483838,24.0,54.0,1.0,1.0,matilda,23.6758,1.32236,4.0,3.0,3,3
g3471.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.673,1.3232,3.0,3.0,3,3
g3472.col,100.0,2395.0,0.483838,24.0,54.0,1.0,1.0,matilda,23.6747,1.32344,4.0,3.0,3,3
g3473.col,100.0,2396.0,0.48404,24.0,54.0,1.0,1.0,matilda,23.6783,1.32351,4.0,3.0,3,3
g3474.col,100.0,2402.0,0.485253,24.0,53.0,1.0,1.0,matilda,23.6981,1.32032,4.0,3.0,3,3
g3475.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6747,1.32449,3.0,3.0,3,3
g3476.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6747,1.32449,3.0,3.0,3,3
g3477.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6747,1.32449,3.0,3.0,3,3
g3478.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6721,1.32454,3.0,3.0,3,3
g3479.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6721,1.32454,3.0,3.0,3,3
g3480.col,100.0,2395.0,0.483838,24.0,53.0,1.0,1.0,matilda,23.6854,1.32398,3.0,3.0,3,3
g3481.col,100.0,2322.0,0.469091,25.0,53.0,1.0,1.0,matilda,24.5135,1.32678,4.0,4.0,4,4
g3482.col,100.0,2395.0,0.483838,24.0,53.0,1.0,1.0,matilda,23.6731,1.32504,4.0,4.0,4,4
g3483.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6738,1.32558,3.0,3.0,3,3
g3484.col,100.0,2393.0,0.483434,24.0,53.0,1.0,1.0,matilda,23.6738,1.32558,3.0,3.0,3,3
g3485.col,100.0,2409.0,0.486667,24.0,53.0,1.0,1.0,matilda,23.702,1.31479,5.0,4.0,4,4
g3486.col,100.0,2339.0,0.472525,26.0,54.0,1.0,1.0,matilda,24.2277,1.32964,4.0,3.0,3,3
g3487.col,100.0,2408.0,0.486465,24.0,53.0,1.0,1.0,matilda,23.7009,1.31692,5.0,4.0,4,4
g3488.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5596,1.32021,3.0,3.0,3,3
g3489.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5612,1.32054,3.0,3.0,3,3
g3490.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5597,1.32124,3.0,3.0,3,3
g3491.col,100.0,2407.0,0.486263,24.0,54.0,1.0,1.0,matilda,23.7092,1.31911,3.0,3.0,3,3
g3492.col,100.0,2395.0,0.483838,24.0,53.0,1.0,1.0,matilda,23.6747,1.32609,4.0,4.0,4,4
g3493.col,100.0,2408.0,0.486465,24.0,53.0,1.0,1.0,matilda,23.7009,1.32047,5.0,4.0,4,4
g3494.col,100.0,2326.0,0.469899,25.0,54.0,1.0,1.0,matilda,24.5612,1.31955,4.0,3.0,3,3
g3495.col,100.0,2407.0,0.486263,24.0,53.0,1.0,1.0,matilda,23.7018,1.32302,4.0,3.0,3,3
g3496.col,100.0,2326.0,0.469899,25.0,53.0,1.0,1.0,matilda,24.5612,1.32097,4.0,4.0,4,4
g3497.col,100.0,2379.0,0.480606,24.0,54.0,1.0,1.0,matilda,23.665,1.33045,4.0,3.0,3,3
g3498.col,100.0,2326.0,0.469899,25.0,53.0,1.0,1.0,matilda,24.5612,1.32172,4.0,4.0,4,4
g3499.col,100.0,2396.0,0.48404,24.0,54.0,1.0,1.0,matilda,23.668,1.32679,4.0,3.0,3,3
g3500.col,100.0,2407.0,0.486263,24.0,53.0,1.0,1.0,matilda,23.7002,1.32384,5.0,4.0,4,4
g3501.col,100.0,2328.0,0.470303,25.0,54.0,1.0,1.0,matilda,24.5612,1.32073,5.0,4.0,4,4
g3502.col,100.0,2392.0,0.483232,24.0,53.0,1.0,1.0,matilda,23.6717,1.32805,3.0,3.0,3,3
g3503.col,100.0,2343.0,0.473333,25.0,54.0,1.0,1.0,matilda,24.2951,1.32956,4.0,3.0,3,3
g3504.col,100.0,2325.0,0.469697,25.0,54.0,1.0,1.0,matilda,24.5612,1.32726,4.0,3.0,3,3
g3505.col,100.0,2403.0,0.485455,24.0,54.0,1.0,1.0,matilda,23.7035,1.32505,4.0,3.0,3,3
g3506.col,100.0,2412.0,0.487273,24.0,53.0,1.0,1.0,matilda,23.7057,1.31968,4.0,3.0,3,3
g3507.col,100.0,2394.0,0.483636,24.0,54.0,1.0,1.0,matilda,23.6737,1.32802,4.0,3.0,3,3
g3508.col,100.0,2368.0,0.478384,25.0,53.0,1.0,1.0,matilda,23.7584,1.33281,4.0,4.0,4,4
g3509.col,100.0,2411.0,0.487071,24.0,54.0,1.0,1.0,matilda,23.7034,1.32292,5.0,4.0,4,4
g3510.col,100.0,2407.0,0.486263,24.0,54.0,1.0,1.0,matilda,23.6957,1.32497,4.0,3.0,3,3
g3511.col,100.0,2348.0,0.474343,25.0,54.0,1.0,1.0,matilda,24.0982,1.33258,4.0,3.0,3,3
g3512.col,100.0,2392.0,0.483232,24.0,53.0,1.0,1.0,matilda,23.6721,1.32931,3.0,3.0,3,3
g3513.col,100.0,2467.0,0.498384,23.0,54.0,1.0,1.0,matilda,22.7391,1.32755,4.0,4.0,4,4
g3514.col,100.0,2346.0,0.473939,25.0,53.0,1.0,1.0,matilda,24.095,1.33346,4.0,3.0,3,3
g3515.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5565,1.33115,3.0,3.0,3,3
g3516.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5612,1.33109,3.0,3.0,3,3
g3517.col,100.0,2324.0,0.469495,25.0,53.0,1.0,1.0,matilda,24.5612,1.33109,3.0,3.0,3,3
g3518.col,100.0,2415.0,0.487879,24.0,54.0,1.0,1.0,matilda,23.6983,1.32246,3.0,3.0,3,3
g3519.col,100.0,1788.0,0.361212,14.0,76.0,1.0,1.0,matilda,13.9172,0.98746,2.0,2.0,2,2
g3520.col,100.0,1788.0,0.361212,14.0,76.0,1.0,1.0,matilda,13.9172,0.98746,2.0,2.0,2,2
g3521.col,100.0,1788.0,0.361212,14.0,76.0,1.0,1.0,matilda,13.9172,0.98746,2.0,2.0,2,2
g3522.col,100.0,1793.0,0.362222,14.0,76.0,1.0,1.0,matilda,13.944,0.98902,3.0,3.0,3,3
g3523.col,100.0,1791.0,0.361818,14.0,76.0,1.0,1.0,matilda,13.9442,0.98879,2.0,2.0,2,2
g3524.col,100.0,1791.0,0.361818,14.0,76.0,1.0,1.0,matilda,13.9442,0.98879,2.0,2.0,2,2
g3525.col,100.0,1791.0,0.361818,14.0,76.0,1.0,1.0,matilda,13.9442,0.98879,2.0,2.0,2,2
g3526.col,100.0,1793.0,0.362222,14.0,77.0,1.0,1.0,matilda,13.9383,0.989,3.0,3.0,3,3
g3527.col,100.0,1793.0,0.362222,14.0,77.0,1.0,1.0,matilda,13.9442,0.98919,3.0,3.0,3,3
g3528.col,100.0,1793.0,0.362222,14.0,77.0,1.0,1.0,matilda,13.9442,0.98919,3.0,3.0,3,3
g3529.col,100.0,2995.0,0.605051,34.0,77.0,1.0,1.0,matilda,33.9109,1.62376,4.0,4.0,4,4
g3530.col,100.0,2998.0,0.605657,34.0,77.0,1.0,1.0,matilda,33.911,1.62399,4.0,4.0,4,4
g3531.col,100.0,2993.0,0.604646,34.0,77.0,1.0,1.0,matilda,33.9091,1.62346,4.0,4.0,4,4
g3532.col,100.0,2997.0,0.605455,34.0,77.0,1.0,1.0,matilda,33.9105,1.62433,4.0,4.0,4,4
g3533.col,100.0,2995.0,0.605051,34.0,77.0,1.0,1.0,matilda,33.9109,1.62271,4.0,4.0,4,4
g3534.col,100.0,2995.0,0.605051,34.0,77.0,1.0,1.0,matilda,33.9109,1.62271,4.0,4.0,4,4
g3535.col,100.0,2997.0,0.605455,34.0,77.0,1.0,1.0,matilda,33.9096,1.62457,4.0,4.0,4,4
g3536.col,100.0,2990.0,0.60404,34.0,77.0,1.0,1.0,matilda,33.9102,1.62357,4.0,4.0,4,4
g3537.col,100.0,2990.0,0.60404,34.0,77.0,1.0,1.0,matilda,33.9102,1.62357,4.0,4.0,4,4
g3538.col,100.0,2998.0,0.605657,34.0,77.0,1.0,1.0,matilda,33.911,1.62216,4.0,4.0,4,4
g3539.col,100.0,1825.0,0.368687,24.0,76.0,1.0,1.0,matilda,23.5923,0.88761,3.0,3.0,3,3
g3540.col,100.0,1824.0,0.368485,24.0,76.0,1.0,1.0,matilda,23.3837,0.88144,3.0,3.0,3,3
g3541.col,100.0,1824.0,0.368485,24.0,76.0,1.0,1.0,matilda,23.3837,0.88144,3.0,3.0,3,3
g3542.col,100.0,1823.0,0.368283,23.0,76.0,1.0,1.0,matilda,22.9943,0.87317,2.0,2.0,2,2
g3543.col,100.0,1824.0,0.368485,24.0,76.0,1.0,1.0,matilda,23.0104,0.89196,3.0,3.0,3,3
g3544.col,100.0,1824.0,0.368485,24.0,76.0,1.0,1.0,matilda,23.0104,0.89196,3.0,3.0,3,3
g3545.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3546.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3547.col,100.0,1820.0,0.367677,20.0,76.0,1.0,1.0,matilda,19.9818,0.8888,2.0,2.0,2,2
g3548.col,100.0,1821.0,0.367879,21.0,76.0,1.0,1.0,matilda,20.7578,0.89384,3.0,3.0,3,3
g3549.col,100.0,2703.0,0.546061,0.0,75.0,3.0,1.0,matilda,0.0,1.36058,4.0,4.0,4,4
g3550.col,100.0,2701.0,0.545657,0.0,74.0,3.0,1.0,matilda,0.0,1.35881,3.0,3.0,3,3
g3551.col,100.0,2702.0,0.545859,0.0,74.0,3.0,1.0,matilda,0.0,1.35241,4.0,4.0,4,4
g3552.col,100.0,2701.0,0.545657,0.0,74.0,3.0,1.0,matilda,0.0,1.35683,4.0,4.0,4,4
g3553.col,100.0,2700.0,0.545455,0.0,74.0,3.0,1.0,matilda,0.0,1.35966,4.0,4.0,4,4
g3554.col,100.0,2699.0,0.545253,0.0,74.0,3.0,1.0,matilda,0.0,1.36191,4.0,4.0,4,4
g3555.col,100.0,2699.0,0.545253,0.0,74.0,3.0,1.0,matilda,0.0,1.36087,3.0,3.0,3,3
g3556.col,100.0,2700.0,0.545455,0.0,74.0,3.0,1.0,matilda,0.0,1.3529,3.0,3.0,3,3
g3557.col,100.0,2701.0,0.545657,0.0,74.0,3.0,1.0,matilda,0.0,1.34795,3.0,3.0,3,3
g3558.col,100.0,2700.0,0.545455,0.0,74.0,3.0,1.0,matilda,0.0,1.35251,3.0,3.0,3,3
g3559.col,100.0,1947.0,0.393333,0.0,54.0,2.0,1.0,matilda,0.0,4.59328,13.0,15.0,12,12
g3560.col,100.0,1957.0,0.395354,0.0,54.0,2.0,1.0,matilda,0.0,4.59791,13.0,15.0,12,12
g3561.col,100.0,1957.0,0.395354,0.0,54.0,2.0,1.0,matilda,0.0,4.59776,13.0,14.0,12,12
g3562.col,100.0,1958.0,0.395556,0.0,54.0,2.0,1.0,matilda,0.0,4.59755,13.0,15.0,12,12
g3563.col,100.0,1954.0,0.394747,0.0,54.0,2.0,1.0,matilda,0.0,4.59508,13.0,14.0,12,12
g3564.col,100.0,1945.0,0.392929,0.0,54.0,2.0,1.0,matilda,0.0,4.59032,13.0,15.0,12,12
g3565.col,100.0,1956.0,0.395152,0.0,54.0,2.0,1.0,matilda,0.0,4.59599,15.0,15.0,12,12
g3566.col,100.0,1961.0,0.396162,0.0,54.0,2.0,1.0,matilda,0.0,4.59753,14.0,15.0,12,12
g3567.col,100.0,1944.0,0.392727,0.0,54.0,2.0,1.0,matilda,0.0,4.58868,14.0,15.0,12,12
g3568.col,100.0,1952.0,0.394343,0.0,54.0,2.0,1.0,matilda,0.0,4.59261,13.0,16.0,12,12
g3569.col,100.0,1108.0,0.223838,0.0,31.0,2.0,1.0,matilda,0.0,3.81618,9.0,9.0,8,8
g3570.col,100.0,1107.0,0.223636,0.0,31.0,2.0,1.0,matilda,0.0,3.81448,9.0,9.0,8,8
g3571.col,100.0,1110.0,0.224242,0.0,31.0,2.0,1.0,matilda,0.0,3.81918,9.0,10.0,8,8
g3572.col,100.0,1107.0,0.223636,0.0,31.0,2.0,1.0,matilda,0.0,3.81424,9.0,9.0,8,8
g3573.col,100.0,1108.0,0.223838,0.0,31.0,2.0,1.0,matilda,0.0,3.81563,9.0,9.0,8,8
g3574.col,100.0,1111.0,0.224444,0.0,31.0,2.0,1.0,matilda,0.0,3.82043,9.0,10.0,8,8
g3575.col,100.0,1108.0,0.223838,0.0,31.0,2.0,1.0,matilda,0.0,3.81562,9.0,10.0,8,8
g3576.col,100.0,1108.0,0.223838,0.0,31.0,2.0,1.0,matilda,0.0,3.8156,9.0,10.0,8,8
g3577.col,100.0,1107.0,0.223636,0.0,31.0,2.0,1.0,matilda,0.0,3.81398,10.0,10.0,8,8
g3578.col,100.0,1110.0,0.224242,0.0,31.0,2.0,1.0,matilda,0.0,3.81871,9.0,10.0,8,8
g3579.col,100.0,2049.0,0.413939,3.0,54.0,1.0,1.0,matilda,2.8982,4.56482,14.0,15.0,12,13
g3580.col,100.0,2052.0,0.414545,3.0,54.0,1.0,1.0,matilda,2.8992,4.56433,15.0,15.0,12,13
g3581.col,100.0,2046.0,0.413333,3.0,54.0,1.0,1.0,matilda,2.8979,4.56484,14.0,15.0,12,13
g3582.col,100.0,2051.0,0.414343,3.0,55.0,1.0,1.0,matilda,2.8979,4.56407,15.0,16.0,12,13
g3583.col,100.0,2047.0,0.413535,3.0,54.0,1.0,1.0,matilda,2.8979,4.56446,14.0,15.0,12,13
g3584.col,100.0,2050.0,0.414141,3.0,54.0,1.0,1.0,matilda,2.8984,4.56417,14.0,16.0,12,13
g3585.col,100.0,2044.0,0.412929,3.0,54.0,1.0,1.0,matilda,2.8986,4.56473,14.0,15.0,12,13
g3586.col,100.0,2048.0,0.413737,3.0,54.0,1.0,1.0,matilda,2.8985,4.5642,14.0,16.0,12,13
g3587.col,100.0,2054.0,0.414949,3.0,55.0,1.0,1.0,matilda,2.8984,4.56343,15.0,16.0,12,13
g3588.col,100.0,2046.0,0.413333,3.0,54.0,1.0,1.0,matilda,2.8987,4.56418,14.0,15.0,12,13
g3589.col,100.0,2028.0,0.409697,0.0,53.0,2.0,1.0,matilda,0.0,4.68999,14.0,14.0,12,13
g3590.col,100.0,2034.0,0.410909,0.0,53.0,2.0,1.0,matilda,0.0,4.69092,14.0,16.0,12,13
g3591.col,100.0,2033.0,0.410707,0.0,53.0,2.0,1.0,matilda,0.0,4.69062,14.0,16.0,12,13
g3592.col,100.0,2030.0,0.410101,0.0,53.0,2.0,1.0,matilda,0.0,4.68988,14.0,14.0,12,13
g3593.col,100.0,2029.0,0.409899,0.0,53.0,2.0,1.0,matilda,0.0,4.68951,14.0,14.0,12,13
g3594.col,100.0,2029.0,0.409899,0.0,53.0,2.0,1.0,matilda,0.0,4.68948,14.0,14.0,12,13
g3595.col,100.0,2028.0,0.409697,0.0,53.0,2.0,1.0,matilda,0.0,4.68921,14.0,15.0,12,12
g3596.col,100.0,2030.0,0.410101,0.0,53.0,2.0,1.0,matilda,0.0,4.68962,14.0,15.0,12,13
g3597.col,100.0,2031.0,0.410303,0.0,53.0,2.0,1.0,matilda,0.0,4.6898,14.0,14.0,0,0
g3598.col,100.0,2032.0,0.410505,0.0,53.0,2.0,1.0,matilda,0.0,4.68998,14.0,16.0,12,13
g3599.col,100.0,2501.0,0.505253,6.0,65.0,1.0,1.0,matilda,5.8537,4.7708,17.0,19.0,15,15
g3600.col,100.0,2505.0,0.506061,6.0,65.0,1.0,1.0,matilda,5.8537,4.76962,16.0,21.0,15,16
g3601.col,100.0,2501.0,0.505253,6.0,65.0,1.0,1.0,matilda,5.8551,4.77035,18.0,19.0,15,16
g3602.col,100.0,2502.0,0.505455,6.0,65.0,1.0,1.0,matilda,5.8539,4.76955,18.0,20.0,15,16
g3603.col,100.0,2500.0,0.505051,6.0,65.0,1.0,1.0,matilda,5.8539,4.76982,17.0,19.0,15,16
g3604.col,100.0,2508.0,0.506667,6.0,65.0,1.0,1.0,matilda,5.8537,4.76803,18.0,19.0,15,16
g3605.col,100.0,2499.0,0.504848,6.0,65.0,1.0,1.0,matilda,5.8545,4.76994,17.0,18.0,15,16
g3606.col,100.0,2502.0,0.505455,6.0,65.0,1.0,1.0,matilda,5.8512,4.76915,18.0,19.0,15,16
g3607.col,100.0,2502.0,0.505455,6.0,65.0,1.0,1.0,matilda,5.8533,4.76896,18.0,19.0,15,16
g3608.col,100.0,2503.0,0.505657,6.0,65.0,1.0,1.0,matilda,5.8512,4.76873,17.0,19.0,15,16
g3609.col,100.0,2098.0,0.423838,0.0,55.0,2.0,1.0,matilda,0.0,4.70497,14.0,16.0,13,13
g3610.col,100.0,2097.0,0.423636,0.0,55.0,2.0,1.0,matilda,0.0,4.70495,14.0,16.0,13,13
g3611.col,100.0,2100.0,0.424242,0.0,55.0,2.0,1.0,matilda,0.0,4.70417,14.0,16.0,13,13
g3612.col,100.0,2100.0,0.424242,0.0,55.0,2.0,1.0,matilda,0.0,4.70415,15.0,16.0,13,13
g3613.col,100.0,2099.0,0.42404,0.0,55.0,2.0,1.0,matilda,0.0,4.70408,14.0,15.0,13,13
g3614.col,100.0,2099.0,0.42404,0.0,55.0,2.0,1.0,matilda,0.0,4.70407,15.0,15.0,13,13
g3615.col,100.0,2098.0,0.423838,0.0,55.0,2.0,1.0,matilda,0.0,4.70396,14.0,16.0,13,13
g3616.col,100.0,2100.0,0.424242,0.0,55.0,2.0,1.0,matilda,0.0,4.70392,14.0,16.0,13,13
g3617.col,100.0,2099.0,0.42404,0.0,55.0,2.0,1.0,matilda,0.0,4.70388,15.0,16.0,13,13
g3618.col,100.0,2094.0,0.42303,0.0,55.0,2.0,1.0,matilda,0.0,4.70384,15.0,16.0,13,13
g3619.col,100.0,2249.0,0.454343,6.0,64.0,1.0,1.0,matilda,2.8941,4.33211,16.0,19.0,15,15
g3620.col,100.0,1981.0,0.400202,5.0,60.0,1.0,1.0,matilda,3.3138,4.23254,15.0,16.0,13,13
g3621.col,100.0,2210.0,0.446465,9.0,64.0,1.0,1.0,matilda,5.0292,4.36991,16.0,17.0,14,14
g3622.col,100.0,1871.0,0.37798,7.0,50.0,1.0,1.0,matilda,6.8625,4.42547,13.0,15.0,11,12
g3623.col,100.0,1864.0,0.376566,7.0,50.0,1.0,1.0,matilda,6.8597,4.41352,14.0,14.0,11,12
g3624.col,100.0,1901.0,0.38404,6.0,51.0,1.0,1.0,matilda,5.7368,4.31675,15.0,15.0,12,13
g3625.col,100.0,2290.0,0.462626,7.0,61.0,1.0,1.0,matilda,5.9711,4.43893,17.0,18.0,15,15
g3626.col,100.0,1482.0,0.299394,5.0,47.0,1.0,1.0,matilda,3.9121,3.92378,12.0,12.0,10,11
g3627.col,100.0,1713.0,0.346061,4.0,61.0,1.0,1.0,matilda,3.9394,4.00024,12.0,10.0,9,9
g3628.col,100.0,2013.0,0.406667,8.0,57.0,1.0,1.0,matilda,7.835,4.47782,14.0,16.0,12,13
g3629.col,100.0,1924.0,0.388687,5.0,49.0,1.0,1.0,matilda,4.9111,4.38434,14.0,13.0,12,12
g3630.col,100.0,1035.0,0.209091,2.0,31.0,1.0,1.0,matilda,1.6884,3.53758,9.0,9.0,8,8
g3631.col,100.0,1018.0,0.205657,2.0,35.0,1.0,1.0,matilda,1.7346,3.4944,9.0,8.0,7,8
g3632.col,100.0,1152.0,0.232727,3.0,39.0,1.0,1.0,matilda,2.8897,3.65198,10.0,10.0,8,8
g3633.col,100.0,1846.0,0.372929,6.0,49.0,1.0,1.0,matilda,5.8072,4.28371,14.0,14.0,12,12
g3634.col,100.0,1796.0,0.362828,6.0,54.0,1.0,1.0,matilda,5.4216,4.18122,14.0,14.0,12,12
g3635.col,100.0,1615.0,0.326263,4.0,51.0,1.0,1.0,matilda,3.9068,3.93409,13.0,13.0,11,11
g3636.col,100.0,1585.0,0.320202,6.0,44.0,1.0,1.0,matilda,5.7448,4.10275,11.0,12.0,10,10
g3637.col,100.0,1456.0,0.294141,6.0,47.0,1.0,1.0,matilda,5.8354,4.04551,11.0,12.0,9,10
g3638.col,100.0,870.0,0.175758,2.0,38.0,1.0,1.0,matilda,1.793,3.23912,8.0,8.0,7,7
g3639.col,100.0,1675.0,0.338384,5.0,52.0,1.0,1.0,matilda,4.8931,3.98218,14.0,12.0,11,11
g3640.col,100.0,1520.0,0.307071,7.0,45.0,1.0,1.0,matilda,6.7491,4.09572,11.0,12.0,10,10
